trans_id,fecha,anio,quarter,mes,dia,week,dianame,hhjornada,mmjornada,inith,initm,finh,finm,totalventa,tipodocto,producto,cantidad,precio,costo,discountperc,subtotal,neto,impuesto,total,totalingreso,netoingreso,subtotalingreso,valor,valororigen,monedacmonetaria,descripcion,glosa,tipoproducto,familia,subfamilia,tipo,subtipo,vigente,unidad,procedencia
294,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
295,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,7.8029E+12,1,689,579,0,689,579,110,579,579,4051,4820,427.5,0,PS,PROVEEDOR,MANTEQUILLA SOPROLE 1/8,EXISTENCIA,LACTEOS,MANTEQUILLA,ABARROTES,NO,S,UN,
296,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
297,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
298,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
299,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,4098,0,PS,CLIENTE,VACUNO PLATEADA   CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
300,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
301,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,,POLLO TRUTRO ENTERO,EXISTENCIA,POLLO,TRUTRO ENTERO,CARNES,NAC,S,KG,NAC
302,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2498,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
303,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1298,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,PITO,S,KG,NAC
304,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
305,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
306,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
307,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,122652298,1.03,3992,3354.369,0,4112,3455,657,3455,3455,32945,39206,3498,0,PS,CLIENTE,POLLO PECHUGA DESHUESADA,EXISTENCIA,POLLO,PECHUGA DESHUESADA,CARNES,ENTERA,S,KG,NAC
308,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
309,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
310,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
311,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,4098,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
312,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,MOLIDA,S,KG,NAC
313,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
314,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2498,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10 % MG,EXISTENCIA,VACUNO,MOLIDA CORRIENTE,CARNES,VACUNO MOLIDA,S,KG,NAC
315,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,12662365,21.72,5980,0,0,129886,129886,0,129886,129886,304819,304819,5890,0,PS,CLIENTE,VACUNO ASIENTO CAT V ENTERO NAC,EXISTENCIA,VACUNO,ASIENTO,CARNES,ENTERO,S,KG,NAC
316,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
317,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
318,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,MOLIDA,S,KG,NAC
319,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126522511,37.79,5698,0,0,215327,215327,0,215327,215327,386945,386945,5098,0,PS,CLIENTE,VACUNO MOLLEJA  NAC ,EXISTENCIA,VACUNO,MOJELLA,CARNES,ENTERO,S,KG,NAC
320,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
321,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
322,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
323,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,4098,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
324,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
325,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
326,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2498,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
327,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1698,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,PITO,S,KG,NAC
328,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
329,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
330,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4298,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
331,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,126702531,9.715,5098,3300,0,49527,49527,0,49527,49527,202921,202921,4098,0,PS,CLIENTE,VACUNO PLATEADA   CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
332,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
333,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
334,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
335,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,4098,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
336,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4540,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
337,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3980,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
338,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2498,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
339,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,12662365,21.72,5980,0,0,129886,129886,0,129886,129886,304819,304819,5890,0,PS,CLIENTE,VACUNO ASIENTO CAT V ENTERO NAC,EXISTENCIA,VACUNO,ASIENTO,CARNES,ENTERO,S,KG,NAC
340,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
341,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,CLIENTE,POLLO TRUTRO ENTERO,EXISTENCIA,POLLO,TRUTRO ENTERO,CARNES,NAC,S,KG,NAC
342,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4540,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
343,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,122652298,1.03,3992,3354.369,0,4112,3455,657,3455,3455,32945,39206,3498,0,PS,CLIENTE,POLLO PECHUGA DESHUESADA,EXISTENCIA,POLLO,PECHUGA DESHUESADA,CARNES,ENTERA,S,KG,NAC
344,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
345,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3980,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
346,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
347,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,4098,0,PS,CLIENTE,VACUNO PLATEADA CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
348,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4540,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
349,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,CLIENTE,POLLO TRUTRO ENTERO,EXISTENCIA,POLLO,TRUTRO ENTERO,CARNES,NAC,S,KG,NAC
350,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2998,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
351,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,126392455,103.1,1121,300,0,115575,115575,0,115575,115575,115575,115575,1698,0,PS,CLIENTE,VACUNO HUESO PITO CAT V NAC,EXISTENCIA,VACUNO,HUESO,CARNES,PITO,S,KG,NAC
352,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
353,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3980,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
354,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4540,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,VACUNO POSTA ROSADA,S,KG,NAC
355,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126522511,37.79,5698,0,0,215327,215327,0,215327,215327,386945,386945,5098,0,PS,CLIENTE,VACUNO MOLLEJA  NAC ,EXISTENCIA,VACUNO,MOJELLA,CARNES,ENTERO,S,KG,NAC
356,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
357,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
358,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
359,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126702531,39.26,4098,0,0,160887,160887,0,160887,160887,375044,375044,4098,0,PS,CLIENTE,VACUNO PLATEADA   CAT V  ENTERA NAC,EXISTENCIA,VACUNO,PLATEADA,CARNES,ENTERO,S,KG,NAC
360,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4540,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,MOLIDA,S,KG,NAC
361,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3980,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA,CARNES,ESPECIAL,S,KG,NAC
362,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126512508,2.025,4498,2500,0,9108,9108,0,9108,9108,625042,625042,2998,0,PS,CLIENTE,VACUNO MOLIDA CORRIENTE 10%,EXISTENCIA,VACUNO,MOLIDA,CARNES,CORRIENTE,S,KG,NAC
363,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,12662365,21.72,5980,0,0,129886,129886,0,129886,129886,304819,304819,5890,0,PS,CLIENTE,VACUNO ASIENTO CAT V ENTERO NAC,EXISTENCIA,VACUNO,ASIENTO,CARNES,ENTERO,S,KG,NAC
364,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,126512509,0.805,4780,4017.391,0,3848,3234,614,3234,3234,16744,19926,3998,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
365,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,FACT VENT ST ELEC,122962318,14.81,1898,900,0,28109,28109,0,28109,28109,330035,330035,2198,0,PS,CLIENTE,POLLO TRUTRO ENTERO NAC,EXISTENCIA,POLLO,TRUTRO,CARNES,ENTERO,S,KG,NAC
366,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,NOTA VENTA,126762576,5.025,4398,0,0,22100,22100,0,22100,22100,304819,304819,4540,0,PS,CLIENTE,VACUNO POSTA ROSADA MOLIDO 5% MG,EXISTENCIA,VACUNO,POSTA ROSADA,CARNES,MOLIDA,S,KG,NAC
367,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,10.16,610,10,8,20,19,1392592,BOLETA VENTA FISCAL,7.8029E+12,1,689,579,0,689,579,110,579,579,4051,4820,427.5,0,PS,PROVEEDOR,MANTEQUILLA SOPROLE 1/8,EXISTENCIA,LACTEOS,MANTEQUILLA,ABARROTES,NO,S,UN,
368,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,NOTA VENTA,126512509,5.06,4980,2000,0,25199,25199,0,25199,25199,759801,759801,4480,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
369,1/2/2018 0:00,2018,1,1,2,1,tuesday  ,9.96,598,7,53,17,52,724280,FACT VALE SALON ELEC,126512509,5,4780,2000,0,23900,20084,3816,20084,20084,117572,139911,3980,0,PS,CLIENTE,VACUNO MOLIDA ESPECIAL 7% MG,EXISTENCIA,VACUNO,MOLIDA ESPECIAL,CARNES,VACUNO MOLIDA,S,KG,NAC
